Reporting Area,MMWR Year,MMWR Week,"Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2016","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2016, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2016","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2016, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2016","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2016, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015, flag",Location 1,Location 2
OKLAHOMA,2016,14,,-,0,,1,,,-,2,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
MOUNTAIN,2016,14,,-,0,,0,,,-,,-,,-,0,,2,,,-,,-,,-,0,,1,,,-,,-,,
PUERTO RICO,2016,14,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
OREGON,2016,14,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"OREGON
(44.567912, -120.156945)",
C.N.M.I.,2016,14,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
WEST VIRGINIA,2016,14,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
ARIZONA,2016,14,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"ARIZONA
(34.869712, -111.760902)",
MID. ATLANTIC,2016,14,,-,2,,36,,14,,9,,1,,15,,61,,23,,13,,,-,0,,3,,2,,,-,,
KENTUCKY,2016,14,,-,0,,6,,2,,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
MAINE,2016,14,,-,0,,1,,,-,1,,1,,2,,16,,5,,1,,,-,0,,1,,2,,,-,"MAINE
(45.252223, -68.986647)",
HAWAII,2016,15,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
TEXAS,2016,15,,-,0,,1,,2,,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
INDIANA,2016,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,2,,,-,1,,"INDIANA
(39.76845, -86.156212)",
NEVADA,2016,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
UTAH,2016,15,,-,0,,0,,,-,,-,,-,0,,1,,,-,1,,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
VIRGIN ISL.,2016,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,VIRGIN ISL.,
VIRGINIA,2016,15,1,,0,,9,,1,,4,,,-,0,,2,,,-,1,,,-,0,,2,,,-,1,,"VIRGINIA
(37.542699, -78.45822)",
MAINE,2016,15,,-,0,,1,,,-,1,,2,,2,,16,,7,,1,,,-,0,,1,,2,,,-,"MAINE
(45.252223, -68.986647)",
PENNSYLVANIA,2016,15,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.789676, -77.858055)",
CONNECTICUT,2016,15,,-,0,,0,,,-,,-,,-,1,,20,,,-,2,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
WEST VIRGINIA,2016,15,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
PACIFIC,2016,15,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,
AMER. SAMOA,2016,15,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,AMER. SAMOA,
CALIFORNIA,2016,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"CALIFORNIA
(37.640735, -121.002435)",
SOUTH CAROLINA,2016,15,,-,0,,1,,,-,1,,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
MARYLAND,2016,15,,-,0,,7,,2,,2,,,-,0,,1,,1,,1,,,-,0,,1,,,-,,-,"MARYLAND
(39.290443, -76.612333)",
S. ATLANTIC,2016,15,1,,2,,23,,5,,20,,,-,0,,6,,5,,7,,,-,0,,2,,,-,1,,,
ARKANSAS,2016,15,,-,2,,16,,6,,8,,,-,0,,2,,1,,3,,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
COLORADO,2016,15,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
MISSISSIPPI,2016,15,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
WYOMING,2016,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
MID. ATLANTIC,2016,15,1,,2,,36,,15,,9,,5,,15,,61,,28,,14,,,-,0,,3,,2,,,-,,
LOUISIANA,2016,15,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
DIST. OF COL.,2016,15,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,DIST. OF COL.,
PUERTO RICO,2016,15,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
GEORGIA,2016,15,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"GEORGIA
(32.836038, -83.631709)",
MINNESOTA,2016,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
ALASKA,2016,15,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
ILLINOIS,2016,15,,-,0,,5,,,-,1,,,-,0,,2,,,-,2,,,-,0,,1,,,-,1,,"ILLINOIS
(40.477092, -88.993221)",
VERMONT,2016,15,,-,0,,2,,1,,,-,2,,2,,12,,8,,4,,,-,0,,1,,,-,,-,"VERMONT
(43.622479, -72.51927)",
ARIZONA,2016,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"ARIZONA
(34.869712, -111.760902)",
FLORIDA,2016,15,,-,0,,3,,,-,2,,,-,0,,2,,2,,1,,,-,0,,1,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
GUAM,2016,15,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"GUAM
(13.3532, 144.653198)",
KANSAS,2016,15,,-,0,,5,,,-,2,,,-,0,,1,,,-,1,,,-,0,,1,,,-,,-,"KANSAS
(38.345528, -98.201847)",
OHIO,2016,16,,-,0,,2,,,-,1,,,-,0,,0,,,-,1,,,-,0,,1,,,-,,-,"OHIO
(40.056807, -82.405897)",
NEW YORK,2016,15,,-,1,,36,,14,,1,,3,,12,,53,,22,,6,,,-,0,,3,,,-,,-,"NEW YORK
(42.826892, -75.544286)",
NEW JERSEY,2016,15,,-,0,,5,,,-,6,,,-,0,,12,,1,,6,,,-,0,,2,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
IDAHO,2016,15,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
NEW HAMPSHIRE,2016,15,,-,0,,2,,2,,1,,,-,2,,10,,,-,4,,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
DELAWARE,2016,15,,-,0,,3,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
WASHINGTON,2016,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
NEW ENGLAND,2016,15,,-,1,,7,,6,,7,,4,,20,,102,,36,,22,,,-,0,,1,,2,,,-,,
OKLAHOMA,2016,15,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
IOWA,2016,15,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
MISSOURI,2016,15,,-,2,,17,,2,,5,,,-,0,,2,,1,,1,,,-,0,,3,,,-,,-,"MISSOURI
(38.636168, -92.566292)",
NEW MEXICO,2016,15,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.520396, -106.244402)",
W.S. CENTRAL,2016,15,,-,2,,17,,9,,10,,,-,0,,2,,1,,3,,,-,0,,1,,,-,,-,,
WISCONSIN,2016,15,,-,0,,3,,,-,2,,,-,8,,48,,1,,10,,,-,0,,6,,1,,8,,"WISCONSIN
(44.395526, -89.834513)",
NEW YORK CITY,2016,15,1,,0,,2,,1,,2,,2,,1,,6,,5,,2,,,-,0,,1,,2,,,-,NEW YORK CITY,
NORTH DAKOTA,2016,15,,-,0,,1,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
W.N. CENTRAL,2016,15,,-,2,,20,,2,,7,,,-,0,,3,,2,,2,,,-,0,,3,,,-,,-,,
KENTUCKY,2016,15,,-,0,,6,,2,,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
OREGON,2016,15,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"OREGON
(44.567912, -120.156945)",
ALABAMA,2016,15,,-,0,,3,,1,,,-,,-,0,,2,,1,,2,,,-,0,,1,,1,,,-,"ALABAMA
(32.839182, -86.631125)",
NORTH CAROLINA,2016,15,,-,0,,22,,2,,11,,,-,0,,5,,1,,4,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
E.N. CENTRAL,2016,15,,-,1,,8,,,-,5,,,-,8,,49,,2,,17,,,-,1,,6,,1,,10,,,
C.N.M.I.,2016,15,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
MOUNTAIN,2016,15,,-,0,,0,,,-,,-,,-,0,,2,,,-,1,,,-,0,,1,,,-,,-,,
MONTANA,2016,15,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
RHODE ISLAND,2016,15,,-,0,,5,,3,,5,,,-,2,,10,,4,,4,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
MASSACHUSETTS,2016,15,,-,0,,2,,,-,,-,,-,9,,62,,17,,7,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
NEBRASKA,2016,15,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
SOUTH DAKOTA,2016,15,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
UNITED STATES,2016,15,3,,14,,69,,42,,59,,9,,46,,198,,75,,68,,,-,2,,12,,6,,11,,,
OHIO,2016,15,,-,0,,2,,,-,1,,,-,0,,0,,,-,1,,,-,0,,1,,,-,,-,"OHIO
(40.056807, -82.405897)",
MICHIGAN,2016,15,,-,0,,2,,,-,1,,,-,0,,1,,1,,4,,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
TENNESSEE,2016,15,1,,1,,7,,2,,1,,,-,0,,2,,,-,,-,,-,0,,6,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
E.S. CENTRAL,2016,15,1,,1,,14,,5,,1,,,-,0,,3,,1,,2,,,-,0,,6,,1,,,-,,
VIRGIN ISL.,2016,16,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,VIRGIN ISL.,
PENNSYLVANIA,2016,16,,-,0,,2,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"PENNSYLVANIA
(40.789676, -77.858055)",
MISSISSIPPI,2016,16,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"MISSISSIPPI
(32.738663, -89.537312)",
C.N.M.I.,2016,16,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
LOUISIANA,2016,16,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
PUERTO RICO,2016,16,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
CALIFORNIA,2016,16,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"CALIFORNIA
(37.640735, -121.002435)",
RHODE ISLAND,2016,16,,-,0,,6,,3,,5,,,-,2,,10,,4,,6,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
UNITED STATES,2016,16,4,,14,,69,,51,,73,,12,,46,,199,,98,,90,,,-,2,,12,,7,,14,,,
WISCONSIN,2016,16,,-,0,,3,,,-,4,,,-,8,,48,,3,,16,,,-,0,,6,,1,,9,,"WISCONSIN
(44.395526, -89.834513)",
SOUTH CAROLINA,2016,16,,-,0,,1,,,-,1,,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(34.009286, -81.037094)",
ALABAMA,2016,16,,-,0,,3,,1,,,-,,-,0,,2,,1,,2,,,-,0,,1,,1,,,-,"ALABAMA
(32.839182, -86.631125)",
FLORIDA,2016,16,,-,0,,3,,,-,2,,,-,0,,2,,2,,1,,,-,0,,1,,,-,,-,"FLORIDA
(28.915325, -81.922409)",
OREGON,2016,16,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,"OREGON
(44.567912, -120.156945)",
VERMONT,2016,16,,-,0,,2,,1,,,-,2,,2,,12,,10,,4,,,-,0,,1,,,-,,-,"VERMONT
(43.622479, -72.51927)",
NEW YORK,2016,16,1,,1,,36,,15,,1,,8,,12,,53,,30,,7,,,-,0,,3,,,-,1,,"NEW YORK
(42.826892, -75.544286)",
DELAWARE,2016,16,,-,0,,3,,1,,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"DELAWARE
(39.008676, -75.574561)",
UTAH,2016,16,,-,0,,0,,,-,,-,,-,0,,1,,,-,1,,,-,0,,0,,,-,,-,"UTAH
(39.359772, -111.584173)",
ILLINOIS,2016,16,,-,0,,5,,,-,1,,,-,0,,2,,,-,2,,,-,0,,1,,,-,1,,"ILLINOIS
(40.477092, -88.993221)",
NEW JERSEY,2016,16,,-,0,,5,,,-,6,,,-,0,,12,,1,,6,,,-,0,,2,,,-,,-,"NEW JERSEY
(40.104655, -74.386686)",
MINNESOTA,2016,16,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"MINNESOTA
(44.943719, -93.094281)",
NEW ENGLAND,2016,16,,-,1,,7,,6,,7,,2,,20,,102,,48,,35,,,-,0,,1,,2,,1,,,
INDIANA,2016,16,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,2,,,-,1,,"INDIANA
(39.76845, -86.156212)",
KENTUCKY,2016,16,,-,0,,6,,2,,1,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.64591, -84.774043)",
NORTH CAROLINA,2016,16,,-,0,,22,,2,,11,,,-,0,,5,,1,,4,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.47995, -79.180571)",
GUAM,2016,16,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"GUAM
(13.3532, 144.653198)",
E.S. CENTRAL,2016,16,,-,1,,14,,5,,4,,,-,0,,3,,1,,2,,,-,0,,6,,1,,,-,,
TENNESSEE,2016,16,,-,1,,7,,2,,3,,,-,0,,2,,,-,,-,,-,0,,6,,,-,,-,"TENNESSEE
(35.681402, -85.774444)",
W.N. CENTRAL,2016,16,,-,2,,20,,5,,10,,,-,0,,3,,1,,2,,,-,0,,3,,1,,,-,,
MAINE,2016,16,,-,0,,1,,,-,1,,,-,2,,16,,7,,1,,,-,0,,1,,2,,1,,"MAINE
(45.252223, -68.986647)",
IOWA,2016,16,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.46942, -93.815856)",
MASSACHUSETTS,2016,16,,-,0,,2,,,-,,-,,-,9,,62,,26,,15,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
VIRGINIA,2016,16,1,,0,,9,,2,,7,,,-,0,,2,,,-,1,,,-,0,,2,,,-,1,,"VIRGINIA
(37.542699, -78.45822)",
NEBRASKA,2016,16,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NEBRASKA
(41.640503, -99.367122)",
NEVADA,2016,16,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.491833, -117.070159)",
MOUNTAIN,2016,16,,-,0,,0,,,-,,-,,-,0,,2,,,-,1,,,-,0,,1,,,-,,-,,
NEW MEXICO,2016,16,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.520396, -106.244402)",
ALASKA,2016,16,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.836661, -147.738891)",
E.N. CENTRAL,2016,16,,-,1,,8,,,-,7,,,-,8,,49,,4,,23,,,-,1,,6,,1,,11,,,
KANSAS,2016,16,,-,0,,5,,2,,3,,,-,0,,1,,,-,1,,,-,0,,1,,,-,,-,"KANSAS
(38.345528, -98.201847)",
MARYLAND,2016,16,1,,0,,7,,3,,2,,,-,0,,1,,1,,1,,,-,0,,1,,,-,,-,"MARYLAND
(39.290443, -76.612333)",
MID. ATLANTIC,2016,16,1,,2,,36,,16,,10,,10,,15,,61,,38,,16,,,-,0,,3,,2,,1,,,
ARIZONA,2016,16,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"ARIZONA
(34.869712, -111.760902)",
MISSOURI,2016,16,,-,2,,17,,3,,7,,,-,0,,2,,1,,1,,,-,0,,3,,,-,,-,"MISSOURI
(38.636168, -92.566292)",
WYOMING,2016,16,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.23558, -108.110518)",
DIST. OF COL.,2016,16,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,DIST. OF COL.,
HAWAII,2016,16,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.30992, -157.858158)",
NORTH DAKOTA,2016,16,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,1,,1,,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
NEW YORK CITY,2016,16,,-,0,,2,,1,,3,,2,,1,,6,,7,,3,,,-,0,,1,,2,,,-,NEW YORK CITY,
PACIFIC,2016,16,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,
ARKANSAS,2016,16,1,,2,,16,,8,,8,,,-,0,,2,,1,,4,,,-,0,,0,,,-,,-,"ARKANSAS
(34.748745, -92.275105)",
MICHIGAN,2016,16,,-,0,,2,,,-,1,,,-,0,,1,,1,,4,,,-,0,,0,,,-,,-,"MICHIGAN
(44.66399, -84.711206)",
GEORGIA,2016,16,,-,0,,2,,,-,1,,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"GEORGIA
(32.836038, -83.631709)",
SOUTH DAKOTA,2016,16,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35371, -100.373709)",
COLORADO,2016,16,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
IDAHO,2016,16,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
TEXAS,2016,16,,-,0,,1,,2,,1,,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"TEXAS
(31.827233, -99.423022)",
W.S. CENTRAL,2016,16,1,,2,,17,,11,,11,,,-,0,,2,,1,,4,,,-,0,,1,,,-,,-,,
WASHINGTON,2016,16,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
NEW HAMPSHIRE,2016,16,,-,0,,2,,2,,1,,,-,2,,10,,1,,4,,,-,0,,0,,,-,,-,"NEW HAMPSHIRE
(43.657736, -71.500736)",
AMER. SAMOA,2016,16,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,AMER. SAMOA,
S. ATLANTIC,2016,16,2,,2,,23,,8,,24,,,-,1,,6,,5,,7,,,-,0,,2,,,-,1,,,
MONTANA,2016,16,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
WEST VIRGINIA,2016,16,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"WEST VIRGINIA
(38.668501, -80.709421)",
OKLAHOMA,2016,16,,-,0,,0,,,-,2,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
CONNECTICUT,2016,16,,-,0,,0,,,-,,-,,-,1,,20,,,-,5,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.544654, -72.651713)",
MID. ATLANTIC,2016,17,,-,3,,37,,17,,11,,8,,15,,62,,48,,19,,,-,0,,3,,2,,3,,,
RHODE ISLAND,2016,17,,-,0,,6,,4,,6,,,-,2,,10,,4,,6,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
OHIO,2016,17,,-,0,,2,,,-,1,,,-,0,,0,,,-,1,,,-,0,,1,,,-,,-,"OHIO
(40.056807, -82.405897)",
MISSOURI,2016,17,1,,2,,17,,4,,12,,,-,0,,2,,1,,1,,,-,0,,3,,,-,,-,"MISSOURI
(38.636168, -92.566292)",
MASSACHUSETTS,2016,17,,-,0,,2,,,-,,-,,-,9,,62,,38,,29,,,-,0,,0,,,-,,-,"MASSACHUSETTS
(42.268546, -72.085064)",
GUAM,2016,17,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"GUAM
(13.3532, 144.653198)",
MARYLAND,2016,17,,-,0,,7,,3,,2,,,-,0,,1,,1,,1,,,-,0,,1,,,-,,-,"MARYLAND
(39.290443, -76.612333)",
COLORADO,2016,17,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.841772, -106.132562)",
LOUISIANA,2016,17,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"LOUISIANA
(31.2931, -92.463284)",
PACIFIC,2016,17,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,1,,,-,1,,,
WASHINGTON,2016,17,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.517368, -120.467672)",
VIRGIN ISL.,2016,17,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,VIRGIN ISL.,
VIRGINIA,2016,17,1,,0,,9,,3,,7,,,-,0,,2,,,-,1,,,-,0,,2,,,-,1,,"VIRGINIA
(37.542699, -78.45822)",
PUERTO RICO,2016,17,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.215692, -66.414655)",
IDAHO,2016,17,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
MOUNTAIN,2016,17,,-,0,,0,,,-,,-,,-,0,,2,,,-,1,,,-,0,,1,,,-,,-,,
DIST. OF COL.,2016,17,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,DIST. OF COL.,
NEW YORK,2016,17,,-,1,,36,,15,,1,,7,,12,,53,,37,,8,,,-,0,,3,,,-,1,,"NEW YORK
(42.826892, -75.544286)",
NEW MEXICO,2016,17,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.520396, -106.244402)",
INDIANA,2016,17,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,3,,,-,2,,"INDIANA
(39.76845, -86.156212)",
MONTANA,2016,17,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MONTANA
(47.062617, -109.430168)",
