Reporting Area,MMWR Year,MMWR Week,"Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Current week, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2014","Ehrlichiosis/Anaplasmosis§, Ehrlichia chaffeensis, Cum 2014, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Current week, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2014","Ehrlichiosis/Anaplasmosis§, Anaplasma phagocytophilum, Cum 2014, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week","Ehrlichiosis/Anaplasmosis§, Undetermined, Current week, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Med, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max","Ehrlichiosis/Anaplasmosis§, Undetermined, Previous 52 weeks Max, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2015, flag","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2014","Ehrlichiosis/Anaplasmosis§, Undetermined, Cum 2014, flag",Location 1,Location 2
MISSISSIPPI,2015,23,,-,0,,1,,1,,2,,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.745513, -89.538027)",
SOUTH CAROLINA,2015,23,,-,0,,2,,1,,2,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(33.998822, -81.045366)",
COLORADO,2015,23,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.843843, -106.133609)",
SOUTH DAKOTA,2015,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35313, -100.373529)",
CALIFORNIA,2015,23,,-,0,,0,,,-,,-,,-,0,,1,,,-,1,,,-,0,,1,,1,,,-,"CALIFORNIA
(37.638642, -120.999996)",
PUERTO RICO,2015,23,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.248289, -66.49989)",
ILLINOIS,2015,23,,-,0,,4,,2,,16,,,-,0,,2,,2,,8,,,-,0,,0,,,-,,-,"ILLINOIS
(40.485012, -88.997709)",
NEW MEXICO,2015,23,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"NEW MEXICO
(34.520881, -106.240578)",
OREGON,2015,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.56745, -120.155029)",
DELAWARE,2015,23,1,,0,,5,,3,,3,,,-,0,,1,,,-,1,,,-,0,,0,,,-,,-,"DELAWARE
(39.008834, -75.577736)",
OKLAHOMA,2015,23,,-,0,,20,,2,,6,,,-,0,,1,,,-,2,,,-,0,,0,,,-,,-,"OKLAHOMA
(35.472031, -97.521068)",
MISSOURI,2015,23,2,,2,,27,,38,,56,,,-,0,,3,,4,,6,,,-,0,,3,,4,,4,,"MISSOURI
(38.635791, -92.566299)",
E.S. CENTRAL,2015,23,5,,1,,13,,32,,38,,,-,0,,3,,7,,1,,,-,0,,2,,2,,1,,,
WYOMING,2015,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WYOMING
(43.235541, -108.109827)",
ARIZONA,2015,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,"ARIZONA
(34.865974, -111.763807)",
NEW HAMPSHIRE,2015,23,,-,0,,2,,5,,3,,,-,1,,12,,21,,36,,,-,0,,1,,,-,,-,"NEW HAMPSHIRE
(43.655953, -71.500357)",
E.N. CENTRAL,2015,23,,-,0,,5,,7,,21,,,-,5,,54,,72,,162,,,-,1,,8,,21,,22,,,
KENTUCKY,2015,23,4,,0,,6,,16,,13,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.645973, -84.774968)",
UTAH,2015,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"UTAH
(39.360701, -111.587128)",
MID. ATLANTIC,2015,23,3,,2,,16,,25,,24,,25,,9,,39,,116,,83,,,-,0,,2,,3,,9,,,
PACIFIC,2015,23,,-,0,,0,,,-,,-,,-,0,,1,,,-,1,,,-,0,,1,,1,,,-,,
TENNESSEE,2015,23,,-,1,,8,,14,,21,,,-,0,,1,,3,,,-,,-,0,,2,,,-,1,,"TENNESSEE
(35.680941, -85.774487)",
NEW ENGLAND,2015,23,,-,1,,6,,13,,15,,8,,13,,79,,131,,275,,,-,0,,2,,2,,1,,,
UNITED STATES,2015,5,1,,18,,102,,7,,8,,1,,29,,146,,9,,15,,,-,2,,12,,7,,2,,,
NEW ENGLAND,2015,5,1,,0,,6,,1,,,-,,-,11,,74,,2,,4,,,-,0,,2,,,-,,-,,
MID. ATLANTIC,2015,5,,-,2,,18,,,-,2,,,-,9,,40,,,-,5,,,-,0,,2,,,-,,-,,
E.N. CENTRAL,2015,5,,-,0,,5,,,-,1,,1,,5,,48,,2,,5,,,-,1,,7,,7,,2,,,
W.N. CENTRAL,2015,5,,-,4,,34,,1,,3,,,-,0,,3,,1,,,-,,-,0,,3,,,-,,-,,
S. ATLANTIC,2015,5,,-,3,,26,,4,,1,,,-,1,,6,,4,,1,,,-,0,,2,,,-,,-,,
DIST. OF COL.,2015,5,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,DIST. OF COL.,
E.S. CENTRAL,2015,5,,-,1,,13,,1,,1,,,-,0,,2,,,-,,-,,-,0,,2,,,-,,-,,
W.S. CENTRAL,2015,5,,-,5,,29,,,-,,-,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,,
MOUNTAIN,2015,5,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,
PACIFIC,2015,5,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,
AMER. SAMOA,2015,5,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,AMER. SAMOA,
C.N.M.I.,2015,5,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
VIRGIN ISL.,2015,5,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,VIRGIN ISL.,
MARYLAND,2015,23,,-,0,,5,,6,,3,,,-,0,,1,,1,,1,,1,,0,,0,,1,,,-,"MARYLAND
(39.290583, -76.60926)",
MAINE,2015,23,,-,0,,1,,1,,2,,4,,2,,13,,19,,35,,,-,0,,2,,1,,1,,"MAINE
(45.254229, -68.985026)",
CONNECTICUT,2015,23,,-,0,,0,,,-,,-,,-,0,,10,,,-,30,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.562661, -72.64984)",
NEVADA,2015,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.493242, -117.071839)",
WEST VIRGINIA,2015,23,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"WEST VIRGINIA
(38.665511, -80.712638)",
INDIANA,2015,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,7,,8,,4,,"INDIANA
(39.766913, -86.149956)",
W.N. CENTRAL,2015,23,2,,3,,33,,48,,73,,,-,1,,46,,8,,101,,,-,0,,4,,5,,11,,,
AMER. SAMOA,2015,23,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,AMER. SAMOA,
GUAM,2015,23,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,"GUAM
(13.480999, 144.731498)",
WASHINGTON,2015,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.522288, -120.470028)",
RHODE ISLAND,2015,23,,-,0,,4,,7,,3,,,-,1,,11,,8,,10,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.708281, -71.522466)",
WISCONSIN,2015,23,,-,0,,1,,2,,5,,,-,5,,51,,66,,154,,,-,1,,4,,11,,18,,"WISCONSIN
(44.393191, -89.816366)",
VIRGIN ISL.,2015,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,VIRGIN ISL.,
S. ATLANTIC,2015,23,5,,3,,27,,55,,45,,,-,0,,6,,8,,10,,1,,0,,2,,4,,1,,,
MICHIGAN,2015,23,,-,0,,1,,1,,,-,,-,0,,1,,3,,,-,,-,0,,0,,,-,,-,"MICHIGAN
(44.661322, -84.714386)",
VERMONT,2015,23,,-,0,,1,,,-,,-,4,,1,,9,,28,,12,,,-,0,,1,,1,,,-,"VERMONT
(43.625384, -72.517637)",
ALABAMA,2015,23,1,,0,,2,,1,,2,,,-,0,,2,,4,,1,,,-,0,,1,,2,,,-,"ALABAMA
(32.840572, -86.631857)",
FLORIDA,2015,23,3,,0,,3,,7,,10,,,-,0,,2,,1,,,-,,-,0,,1,,1,,,-,"FLORIDA
(28.932043, -81.928958)",
C.N.M.I.,2015,23,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
NEW JERSEY,2015,23,,-,0,,7,,9,,12,,,-,1,,6,,13,,18,,,-,0,,2,,2,,2,,"NEW JERSEY
(40.130571, -74.273688)",
HAWAII,2015,23,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.304852, -157.857748)",
IOWA,2015,23,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.469401, -93.816487)",
NEBRASKA,2015,23,,-,0,,2,,2,,1,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"NEBRASKA
(41.641044, -99.365719)",
NEW YORK CITY,2015,23,2,,0,,2,,8,,2,,,-,0,,6,,7,,5,,,-,0,,0,,,-,,-,"NEW YORK CITY
(40.714268, -74.005969)",
DIST. OF COL.,2015,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,DIST. OF COL.,
KANSAS,2015,23,,-,0,,5,,8,,14,,,-,0,,1,,3,,2,,,-,0,,1,,1,,2,,"KANSAS
(38.347743, -98.200778)",
GEORGIA,2015,23,,-,0,,1,,,-,8,,,-,0,,0,,,-,1,,,-,0,,1,,,-,,-,"GEORGIA
(32.839683, -83.627579)",
NEW YORK,2015,23,1,,1,,12,,8,,8,,25,,7,,32,,96,,53,,,-,0,,2,,1,,3,,"NEW YORK
(42.827004, -75.543966)",
IDAHO,2015,23,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.682632, -114.363727)",
OHIO,2015,23,,-,0,,1,,2,,,-,,-,0,,1,,1,,,-,,-,0,,2,,2,,,-,"OHIO
(40.060212, -82.404257)",
NORTH DAKOTA,2015,23,,-,0,,1,,,-,,-,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475319, -100.118428)",
MONTANA,2015,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"MONTANA
(47.066528, -109.424416)",
VIRGINIA,2015,23,1,,1,,11,,19,,14,,,-,0,,2,,2,,6,,,-,0,,2,,2,,1,,"VIRGINIA
(37.542681, -78.457889)",
MASSACHUSETTS,2015,23,,-,0,,3,,,-,7,,,-,6,,44,,55,,152,,,-,0,,1,,,-,,-,"MASSACHUSETTS
(42.276874, -72.082687)",
ALASKA,2015,23,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.845078, -147.72206)",
PENNSYLVANIA,2015,23,,-,0,,1,,,-,2,,,-,0,,3,,,-,7,,,-,0,,1,,,-,4,,"PENNSYLVANIA
(40.793734, -77.860697)",
UNITED STATES,2015,23,15,,15,,100,,209,,256,,34,,37,,195,,351,,639,,1,,2,,14,,38,,45,,,
NORTH CAROLINA,2015,23,,-,0,,23,,19,,5,,,-,0,,6,,4,,1,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.46622, -79.15925)",
MOUNTAIN,2015,23,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,
MINNESOTA,2015,23,,-,0,,1,,,-,2,,,-,1,,44,,,-,92,,,-,0,,2,,,-,5,,"MINNESOTA
(46.355649, -94.7942)",
ARKANSAS,2015,23,,-,4,,20,,26,,31,,1,,0,,3,,8,,4,,,-,0,,0,,,-,,-,"ARKANSAS
(34.74865, -92.27449)",
W.S. CENTRAL,2015,23,,-,4,,29,,29,,40,,1,,0,,4,,9,,6,,,-,0,,0,,,-,,-,,
LOUISIANA,2015,23,,-,0,,1,,,-,1,,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"LOUISIANA
(31.312663, -92.445678)",
TEXAS,2015,23,,-,0,,3,,1,,2,,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"TEXAS
(31.82724, -99.426768)",
IDAHO,2015,32,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.680635, -114.364237)",
NEW JERSEY,2015,32,,-,0,,4,,29,,41,,,-,1,,10,,70,,49,,,-,0,,2,,3,,5,,"NEW JERSEY
(40.121601, -74.321404)",
PACIFIC,2015,32,,-,0,,0,,,-,,-,,-,0,,1,,2,,2,,,-,0,,1,,1,,1,,,
NEW ENGLAND,2015,32,,-,1,,3,,25,,41,,7,,13,,75,,653,,798,,,-,0,,2,,3,,3,,,
OKLAHOMA,2015,32,,-,0,,20,,2,,31,,,-,0,,1,,,-,3,,,-,0,,0,,,-,,-,"OKLAHOMA
(35.468494, -97.521264)",
RHODE ISLAND,2015,32,,-,0,,2,,9,,13,,,-,0,,7,,23,,58,,,-,0,,0,,,-,,-,"RHODE ISLAND
(41.707447, -71.522488)",
VIRGINIA,2015,32,1,,1,,8,,72,,82,,,-,0,,3,,8,,8,,,-,0,,2,,4,,4,,"VIRGINIA
(37.542699, -78.45822)",
NORTH DAKOTA,2015,32,,-,0,,0,,,-,1,,,-,0,,1,,,-,4,,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475879, -100.121011)",
MID. ATLANTIC,2015,32,7,,2,,16,,73,,85,,32,,9,,59,,471,,296,,2,,0,,2,,7,,18,,,
WISCONSIN,2015,32,,-,0,,2,,6,,7,,,-,3,,30,,230,,382,,,-,0,,3,,24,,36,,"WISCONSIN
(44.395526, -89.834513)",
UNITED STATES,2015,6,3,,18,,102,,11,,9,,1,,29,,148,,11,,21,,,-,2,,12,,8,,2,,,
NEW ENGLAND,2015,6,,-,0,,6,,1,,,-,,-,12,,76,,2,,8,,,-,0,,2,,,-,,-,,
MID. ATLANTIC,2015,6,,-,2,,18,,1,,2,,1,,9,,40,,1,,7,,,-,0,,2,,,-,,-,,
E.N. CENTRAL,2015,6,,-,0,,5,,,-,1,,,-,5,,48,,3,,5,,,-,1,,7,,8,,2,,,
W.N. CENTRAL,2015,6,,-,4,,34,,1,,3,,,-,0,,3,,1,,,-,,-,0,,3,,,-,,-,,
S. ATLANTIC,2015,6,3,,3,,27,,7,,2,,,-,1,,6,,4,,1,,,-,0,,2,,,-,,-,,
DIST. OF COL.,2015,6,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,DIST. OF COL.,
E.S. CENTRAL,2015,6,,-,1,,13,,1,,1,,,-,0,,2,,,-,,-,,-,0,,2,,,-,,-,,
W.S. CENTRAL,2015,6,,-,5,,29,,,-,,-,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,,
MOUNTAIN,2015,6,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,
PACIFIC,2015,6,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,
AMER. SAMOA,2015,6,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,AMER. SAMOA,
C.N.M.I.,2015,6,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
VIRGIN ISL.,2015,6,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,VIRGIN ISL.,
MARYLAND,2015,24,,-,0,,5,,6,,5,,,-,0,,1,,1,,1,,,-,0,,1,,1,,,-,"MARYLAND
(39.290583, -76.60926)",
AMER. SAMOA,2015,24,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,AMER. SAMOA,
PUERTO RICO,2015,24,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"PUERTO RICO
(18.248289, -66.49989)",
NEW ENGLAND,2015,24,,-,1,,6,,15,,18,,20,,14,,79,,197,,346,,,-,0,,2,,2,,1,,,
NEVADA,2015,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"NEVADA
(39.493242, -117.071839)",
ARKANSAS,2015,24,3,,3,,20,,32,,39,,,-,0,,3,,8,,5,,,-,0,,0,,,-,,-,"ARKANSAS
(34.74865, -92.27449)",
UNITED STATES,2015,24,23,,16,,100,,253,,319,,76,,37,,195,,495,,804,,2,,2,,14,,43,,53,,,
W.S. CENTRAL,2015,24,3,,4,,29,,35,,49,,,-,0,,4,,9,,7,,,-,0,,0,,,-,,-,,
CONNECTICUT,2015,24,,-,0,,0,,,-,,-,,-,0,,10,,,-,34,,,-,0,,0,,,-,,-,"CONNECTICUT
(41.562661, -72.64984)",
MINNESOTA,2015,24,,-,0,,1,,,-,2,,,-,0,,44,,,-,128,,,-,0,,2,,,-,5,,"MINNESOTA
(46.355649, -94.7942)",
MICHIGAN,2015,24,,-,0,,1,,1,,,-,1,,0,,1,,4,,,-,,-,0,,0,,,-,,-,"MICHIGAN
(44.661322, -84.714386)",
IOWA,2015,24,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IOWA
(42.469401, -93.816487)",
COLORADO,2015,24,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"COLORADO
(38.843843, -106.133609)",
SOUTH CAROLINA,2015,24,,-,0,,2,,1,,2,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH CAROLINA
(33.998822, -81.045366)",
VERMONT,2015,24,,-,0,,1,,1,,,-,8,,1,,9,,39,,17,,,-,0,,1,,1,,,-,"VERMONT
(43.625384, -72.517637)",
NEBRASKA,2015,24,,-,0,,2,,2,,2,,,-,0,,1,,1,,1,,,-,0,,0,,,-,,-,"NEBRASKA
(41.641044, -99.365719)",
WASHINGTON,2015,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"WASHINGTON
(47.522288, -120.470028)",
ILLINOIS,2015,24,,-,0,,4,,3,,20,,,-,0,,2,,3,,8,,,-,0,,1,,1,,,-,"ILLINOIS
(40.485012, -88.997709)",
MISSISSIPPI,2015,24,,-,0,,1,,2,,2,,,-,0,,0,,,-,1,,,-,0,,0,,,-,,-,"MISSISSIPPI
(32.745513, -89.538027)",
DIST. OF COL.,2015,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,DIST. OF COL.,
OREGON,2015,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"OREGON
(44.56745, -120.155029)",
INDIANA,2015,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,7,,8,,8,,"INDIANA
(39.766913, -86.149956)",
VIRGINIA,2015,24,6,,1,,11,,26,,21,,,-,0,,2,,2,,6,,,-,0,,2,,2,,1,,"VIRGINIA
(37.542681, -78.457889)",
E.S. CENTRAL,2015,24,1,,1,,13,,37,,46,,,-,0,,3,,8,,2,,,-,0,,2,,2,,1,,,
MID. ATLANTIC,2015,24,1,,2,,16,,26,,28,,51,,9,,39,,169,,105,,1,,0,,2,,4,,9,,,
IDAHO,2015,24,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"IDAHO
(43.682632, -114.363727)",
UTAH,2015,24,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"UTAH
(39.360701, -111.587128)",
MASSACHUSETTS,2015,24,,-,0,,2,,,-,10,,,-,6,,44,,81,,193,,,-,0,,1,,,-,,-,"MASSACHUSETTS
(42.276874, -72.082687)",
NEW YORK,2015,24,,-,1,,12,,8,,9,,49,,7,,32,,146,,71,,1,,0,,2,,2,,3,,"NEW YORK
(42.827004, -75.543966)",
NEW YORK CITY,2015,24,1,,0,,2,,9,,2,,2,,0,,6,,9,,6,,,-,0,,0,,,-,,-,"NEW YORK CITY
(40.714268, -74.005969)",
ALASKA,2015,24,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"ALASKA
(64.845078, -147.72206)",
TENNESSEE,2015,24,,-,1,,8,,16,,26,,,-,0,,2,,4,,,-,,-,0,,2,,,-,1,,"TENNESSEE
(35.680941, -85.774487)",
KANSAS,2015,24,,-,0,,5,,8,,18,,,-,0,,1,,3,,2,,,-,0,,1,,1,,3,,"KANSAS
(38.347743, -98.200778)",
C.N.M.I.,2015,24,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
NORTH CAROLINA,2015,24,5,,0,,23,,24,,5,,3,,0,,6,,7,,1,,,-,0,,0,,,-,,-,"NORTH CAROLINA
(35.46622, -79.15925)",
VIRGIN ISL.,2015,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,VIRGIN ISL.,
E.N. CENTRAL,2015,24,2,,0,,5,,10,,25,,1,,5,,54,,88,,195,,,-,1,,8,,25,,26,,,
MISSOURI,2015,24,4,,2,,27,,52,,72,,,-,0,,3,,6,,7,,1,,0,,3,,5,,6,,"MISSOURI
(38.635791, -92.566299)",
S. ATLANTIC,2015,24,12,,3,,27,,68,,58,,4,,0,,6,,12,,10,,,-,0,,2,,4,,1,,,
SOUTH DAKOTA,2015,24,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"SOUTH DAKOTA
(44.35313, -100.373529)",
W.S. CENTRAL,2015,32,4,,4,,22,,124,,182,,,-,0,,2,,14,,16,,,-,0,,0,,,-,,-,,
NEW JERSEY,2015,24,,-,0,,7,,9,,15,,,-,1,,6,,14,,21,,,-,0,,2,,2,,2,,"NEW JERSEY
(40.130571, -74.273688)",
KENTUCKY,2015,24,1,,0,,6,,18,,16,,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,"KENTUCKY
(37.645973, -84.774968)",
MONTANA,2015,24,,-,0,,0,,,-,,-,,-,0,,1,,1,,,-,,-,0,,0,,,-,,-,"MONTANA
(47.066528, -109.424416)",
DELAWARE,2015,24,,-,0,,5,,3,,5,,1,,0,,1,,1,,1,,,-,0,,0,,,-,,-,"DELAWARE
(39.008834, -75.577736)",
NORTH DAKOTA,2015,24,,-,0,,0,,,-,1,,,-,0,,1,,,-,,-,,-,0,,0,,,-,,-,"NORTH DAKOTA
(47.475319, -100.118428)",
ALABAMA,2015,24,,-,0,,2,,1,,2,,,-,0,,2,,4,,1,,,-,0,,1,,2,,,-,"ALABAMA
(32.840572, -86.631857)",
GEORGIA,2015,24,,-,0,,1,,,-,9,,,-,0,,0,,,-,1,,,-,0,,1,,,-,,-,"GEORGIA
(32.839683, -83.627579)",
CALIFORNIA,2015,24,,-,0,,0,,,-,,-,,-,0,,1,,,-,1,,,-,0,,1,,,-,1,,"CALIFORNIA
(37.638642, -120.999996)",
MAINE,2015,24,,-,0,,1,,1,,2,,12,,2,,13,,38,,39,,,-,0,,2,,1,,1,,"MAINE
(45.254229, -68.985026)",
GUAM,2015,24,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,"GUAM
(13.480999, 144.731498)",
OKLAHOMA,2015,24,,-,0,,20,,2,,6,,,-,0,,1,,,-,2,,,-,0,,0,,,-,,-,"OKLAHOMA
(35.472031, -97.521068)",
UNITED STATES,2015,7,,-,18,,102,,11,,11,,2,,29,,148,,13,,22,,,-,2,,12,,8,,2,,,
NEW ENGLAND,2015,7,,-,0,,6,,1,,,-,1,,11,,77,,3,,8,,,-,0,,2,,,-,,-,,
MID. ATLANTIC,2015,7,,-,2,,18,,1,,3,,,-,9,,40,,1,,8,,,-,0,,2,,,-,,-,,
E.N. CENTRAL,2015,7,,-,1,,5,,,-,1,,,-,5,,48,,3,,5,,,-,1,,7,,8,,2,,,
W.N. CENTRAL,2015,7,,-,4,,34,,1,,3,,,-,0,,3,,1,,,-,,-,0,,3,,,-,,-,,
S. ATLANTIC,2015,7,,-,3,,27,,7,,3,,1,,1,,6,,5,,1,,,-,0,,2,,,-,,-,,
DIST. OF COL.,2015,7,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,DIST. OF COL.,
E.S. CENTRAL,2015,7,,-,1,,13,,1,,1,,,-,0,,2,,,-,,-,,-,0,,2,,,-,,-,,
W.S. CENTRAL,2015,7,,-,5,,29,,,-,,-,,-,0,,4,,,-,,-,,-,0,,0,,,-,,-,,
MOUNTAIN,2015,7,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,
PACIFIC,2015,7,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,1,,,-,,-,,
AMER. SAMOA,2015,7,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,,N,,-,,-,,N,,N,AMER. SAMOA,
C.N.M.I.,2015,7,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,,-,C.N.M.I.,
VIRGIN ISL.,2015,7,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,,-,0,,0,,,-,,-,VIRGIN ISL.,
HAWAII,2015,24,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,,N,0,,0,,,N,,N,"HAWAII
(21.304852, -157.857748)",
