"Reporting.Area","MMWR.Year","MMWR.Week","Dengue_Cases_Count"
"OKLAHOMA",2020,2,0
"TEXAS",2020,2,0
"MOUNTAIN",2020,2,0
"ARIZONA",2020,2,0
"COLORADO",2020,2,0
"IDAHO",2020,2,0
"MONTANA",2020,2,0
"NEVADA",2020,2,0
"NEW MEXICO",2020,2,0
"UTAH",2020,2,0
"WYOMING",2020,2,0
"PACIFIC",2020,2,0
"ALASKA",2020,2,0
"CALIFORNIA",2020,2,0
"HAWAII",2020,2,0
"OREGON",2020,2,0
"WASHINGTON",2020,2,0
"US TERRITORIES",2020,2,0
"AMERICAN SAMOA",2020,2,0
"NORTHERN MARIANA ISLANDS",2020,2,0
"GUAM",2020,2,0
"PUERTO RICO",2020,2,0
"U.S. VIRGIN ISLANDS",2020,2,0
"NON-US RESIDENTS",2020,2,0
"TOTAL",2020,2,0
"US RESIDENTS",2020,3,0
"NEW ENGLAND",2020,3,0
"CONNECTICUT",2020,3,0
"MAINE",2020,3,0
"MASSACHUSETTS",2020,3,0
"NEW HAMPSHIRE",2020,3,0
"RHODE ISLAND",2020,3,0
"VERMONT",2020,3,0
"MIDDLE ATLANTIC",2020,3,0
"NEW JERSEY",2020,3,0
"NEW YORK",2020,3,0
"NEW YORK CITY",2020,3,0
"PENNSYLVANIA",2020,3,0
"EAST NORTH CENTRAL",2020,3,0
"ILLINOIS",2020,3,0
"INDIANA",2020,3,0
"MICHIGAN",2020,3,0
"OHIO",2020,3,0
"WISCONSIN",2020,3,0
"WEST NORTH CENTRAL",2020,3,0
"IOWA",2020,3,0
"KANSAS",2020,3,0
"MINNESOTA",2020,3,0
"MISSOURI",2020,3,0
"NEBRASKA",2020,3,0
"NORTH DAKOTA",2020,3,0
"SOUTH DAKOTA",2020,3,0
"SOUTH ATLANTIC",2020,3,0
"DELAWARE",2020,3,0
"DISTRICT OF COLUMBIA",2020,3,0
"FLORIDA",2020,3,0
"GEORGIA",2020,3,0
"MARYLAND",2020,3,0
"NORTH CAROLINA",2020,3,0
"SOUTH CAROLINA",2020,3,0
"VIRGINIA",2020,3,0
"WEST VIRGINIA",2020,3,0
"EAST SOUTH CENTRAL",2020,3,0
"ALABAMA",2020,3,0
"KENTUCKY",2020,3,0
"MISSISSIPPI",2020,3,0
"TENNESSEE",2020,3,0
"WEST SOUTH CENTRAL",2020,3,0
"ARKANSAS",2020,3,0
"LOUISIANA",2020,3,0
"OKLAHOMA",2020,3,0
"TEXAS",2020,3,0
"MOUNTAIN",2020,3,0
"ARIZONA",2020,3,0
"COLORADO",2020,3,0
"IDAHO",2020,3,0
"MONTANA",2020,3,0
"NEVADA",2020,3,0
"NEW MEXICO",2020,3,0
"UTAH",2020,3,0
"WYOMING",2020,3,0
"PACIFIC",2020,3,0
"ALASKA",2020,3,0
"CALIFORNIA",2020,3,0
"HAWAII",2020,3,0
"OREGON",2020,3,0
"WASHINGTON",2020,3,0
"US TERRITORIES",2020,3,0
"AMERICAN SAMOA",2020,3,0
"NORTHERN MARIANA ISLANDS",2020,3,0
"GUAM",2020,3,0
"PUERTO RICO",2020,3,0
"U.S. VIRGIN ISLANDS",2020,3,0
"NON-US RESIDENTS",2020,3,0
"TOTAL",2020,3,0
"US RESIDENTS",2020,4,2
"NEW ENGLAND",2020,4,0
"CONNECTICUT",2020,4,0
"MAINE",2020,4,0
"MASSACHUSETTS",2020,4,0
"NEW HAMPSHIRE",2020,4,0
"RHODE ISLAND",2020,4,0
"VERMONT",2020,4,0
"MIDDLE ATLANTIC",2020,4,0
"NEW JERSEY",2020,4,0
"NEW YORK",2020,4,0
"NEW YORK CITY",2020,4,0
"PENNSYLVANIA",2020,4,0
"EAST NORTH CENTRAL",2020,4,0
"ILLINOIS",2020,4,0
"INDIANA",2020,4,0
"MICHIGAN",2020,4,0
"OHIO",2020,4,0
"WISCONSIN",2020,4,0
"WEST NORTH CENTRAL",2020,4,0
"IOWA",2020,4,0
"KANSAS",2020,4,0
"MINNESOTA",2020,4,0
"MISSOURI",2020,4,0
"NEBRASKA",2020,4,0
"NORTH DAKOTA",2020,4,0
"SOUTH DAKOTA",2020,4,0
"SOUTH ATLANTIC",2020,4,2
"DELAWARE",2020,4,1
"DISTRICT OF COLUMBIA",2020,4,0
"FLORIDA",2020,4,0
"GEORGIA",2020,4,0
"MARYLAND",2020,4,1
"NORTH CAROLINA",2020,4,0
"SOUTH CAROLINA",2020,4,0
"VIRGINIA",2020,4,0
"WEST VIRGINIA",2020,4,0
"EAST SOUTH CENTRAL",2020,4,0
"ALABAMA",2020,4,0
"KENTUCKY",2020,4,0
"MISSISSIPPI",2020,4,0
"TENNESSEE",2020,4,0
"WEST SOUTH CENTRAL",2020,4,0
"ARKANSAS",2020,4,0
"LOUISIANA",2020,4,0
"OKLAHOMA",2020,4,0
"TEXAS",2020,4,0
"MOUNTAIN",2020,4,0
"ARIZONA",2020,4,0
"COLORADO",2020,4,0
"IDAHO",2020,4,0
"MONTANA",2020,4,0
"NEVADA",2020,4,0
"NEW MEXICO",2020,4,0
"UTAH",2020,4,0
"WYOMING",2020,4,0
"PACIFIC",2020,4,0
"ALASKA",2020,4,0
"CALIFORNIA",2020,4,0
"HAWAII",2020,4,0
"OREGON",2020,4,0
"WASHINGTON",2020,4,0
"US TERRITORIES",2020,4,0
"AMERICAN SAMOA",2020,4,0
"NORTHERN MARIANA ISLANDS",2020,4,0
"GUAM",2020,4,0
"PUERTO RICO",2020,4,0
"U.S. VIRGIN ISLANDS",2020,4,0
"NON-US RESIDENTS",2020,4,0
"TOTAL",2020,4,2
"US RESIDENTS",2020,5,0
"NEW ENGLAND",2020,5,0
"CONNECTICUT",2020,5,0
"MAINE",2020,5,0
"MASSACHUSETTS",2020,5,0
"NEW HAMPSHIRE",2020,5,0
"RHODE ISLAND",2020,5,0
"VERMONT",2020,5,0
"MIDDLE ATLANTIC",2020,5,0
"NEW JERSEY",2020,5,0
"NEW YORK",2020,5,0
"NEW YORK CITY",2020,5,0
"PENNSYLVANIA",2020,5,0
"EAST NORTH CENTRAL",2020,5,0
"ILLINOIS",2020,5,0
"INDIANA",2020,5,0
"MICHIGAN",2020,5,0
"OHIO",2020,5,0
"WISCONSIN",2020,5,0
"WEST NORTH CENTRAL",2020,5,0
"IOWA",2020,5,0
"KANSAS",2020,5,0
"MINNESOTA",2020,5,0
"MISSOURI",2020,5,0
"NEBRASKA",2020,5,0
"NORTH DAKOTA",2020,5,0
"SOUTH DAKOTA",2020,5,0
"SOUTH ATLANTIC",2020,5,0
"DELAWARE",2020,5,0
"DISTRICT OF COLUMBIA",2020,5,0
"FLORIDA",2020,5,0
"GEORGIA",2020,5,0
"MARYLAND",2020,5,0
"NORTH CAROLINA",2020,5,0
"SOUTH CAROLINA",2020,5,0
"VIRGINIA",2020,5,0
"WEST VIRGINIA",2020,5,0
"EAST SOUTH CENTRAL",2020,5,0
"ALABAMA",2020,5,0
"KENTUCKY",2020,5,0
"MISSISSIPPI",2020,5,0
"TENNESSEE",2020,5,0
"WEST SOUTH CENTRAL",2020,5,0
"ARKANSAS",2020,5,0
"LOUISIANA",2020,5,0
"OKLAHOMA",2020,5,0
"TEXAS",2020,5,0
"MOUNTAIN",2020,5,0
"ARIZONA",2020,5,0
"COLORADO",2020,5,0
"IDAHO",2020,5,0
"MONTANA",2020,5,0
"NEVADA",2020,5,0
"NEW MEXICO",2020,5,0
"UTAH",2020,5,0
"WYOMING",2020,5,0
"PACIFIC",2020,5,0
"ALASKA",2020,5,0
"CALIFORNIA",2020,5,0
"HAWAII",2020,5,0
"OREGON",2020,5,0
"WASHINGTON",2020,5,0
"US TERRITORIES",2020,5,0
"AMERICAN SAMOA",2020,5,0
"NORTHERN MARIANA ISLANDS",2020,5,0
"GUAM",2020,5,0
"PUERTO RICO",2020,5,0
"U.S. VIRGIN ISLANDS",2020,5,0
"NON-US RESIDENTS",2020,5,0
"TOTAL",2020,5,0
"US RESIDENTS",2020,6,1
"NEW ENGLAND",2020,6,0
"CONNECTICUT",2020,6,0
"MAINE",2020,6,0
"MASSACHUSETTS",2020,6,0
"NEW HAMPSHIRE",2020,6,0
"RHODE ISLAND",2020,6,0
"VERMONT",2020,6,0
"MIDDLE ATLANTIC",2020,6,1
"NEW JERSEY",2020,6,0
"NEW YORK",2020,6,1
"NEW YORK CITY",2020,6,0
"PENNSYLVANIA",2020,6,0
"EAST NORTH CENTRAL",2020,6,0
"ILLINOIS",2020,6,0
"INDIANA",2020,6,0
"MICHIGAN",2020,6,0
"OHIO",2020,6,0
"WISCONSIN",2020,6,0
"WEST NORTH CENTRAL",2020,6,0
"IOWA",2020,6,0
"KANSAS",2020,6,0
"MINNESOTA",2020,6,0
"MISSOURI",2020,6,0
"NEBRASKA",2020,6,0
"NORTH DAKOTA",2020,6,0
"SOUTH DAKOTA",2020,6,0
"SOUTH ATLANTIC",2020,6,0
"DELAWARE",2020,6,0
"DISTRICT OF COLUMBIA",2020,6,0
"FLORIDA",2020,6,0
"GEORGIA",2020,6,0
"MARYLAND",2020,6,0
"NORTH CAROLINA",2020,6,0
"SOUTH CAROLINA",2020,6,0
"VIRGINIA",2020,6,0
"WEST VIRGINIA",2020,6,0
"EAST SOUTH CENTRAL",2020,6,0
"ALABAMA",2020,6,0
"KENTUCKY",2020,6,0
"MISSISSIPPI",2020,6,0
"TENNESSEE",2020,6,0
"WEST SOUTH CENTRAL",2020,6,0
"ARKANSAS",2020,6,0
"LOUISIANA",2020,6,0
"OKLAHOMA",2020,6,0
"TEXAS",2020,6,0
"MOUNTAIN",2020,6,0
"ARIZONA",2020,6,0
"COLORADO",2020,6,0
"IDAHO",2020,6,0
"MONTANA",2020,6,0
"NEVADA",2020,6,0
"NEW MEXICO",2020,6,0
"UTAH",2020,6,0
"WYOMING",2020,6,0
"PACIFIC",2020,6,0
"ALASKA",2020,6,0
"CALIFORNIA",2020,6,0
"HAWAII",2020,6,0
"OREGON",2020,6,0
"WASHINGTON",2020,6,0
"US TERRITORIES",2020,6,0
"AMERICAN SAMOA",2020,6,0
"NORTHERN MARIANA ISLANDS",2020,6,0
"GUAM",2020,6,0
"PUERTO RICO",2020,6,0
"U.S. VIRGIN ISLANDS",2020,6,0
"NON-US RESIDENTS",2020,6,0
"TOTAL",2020,6,1
"US RESIDENTS",2020,7,1
"NEW ENGLAND",2020,7,0
"CONNECTICUT",2020,7,0
"MAINE",2020,7,0
"MASSACHUSETTS",2020,7,0
"NEW HAMPSHIRE",2020,7,0
"RHODE ISLAND",2020,7,0
"VERMONT",2020,7,0
"MIDDLE ATLANTIC",2020,7,0
"NEW JERSEY",2020,7,0
"NEW YORK",2020,7,0
"NEW YORK CITY",2020,7,0
"PENNSYLVANIA",2020,7,0
"EAST NORTH CENTRAL",2020,7,0
"ILLINOIS",2020,7,0
"INDIANA",2020,7,0
"MICHIGAN",2020,7,0
"OHIO",2020,7,0
"WISCONSIN",2020,7,0
"WEST NORTH CENTRAL",2020,7,0
"IOWA",2020,7,0
"KANSAS",2020,7,0
"MINNESOTA",2020,7,0
"MISSOURI",2020,7,0
"NEBRASKA",2020,7,0
"NORTH DAKOTA",2020,7,0
"SOUTH DAKOTA",2020,7,0
"SOUTH ATLANTIC",2020,7,1
"DELAWARE",2020,7,0
"DISTRICT OF COLUMBIA",2020,7,0
"FLORIDA",2020,7,0
"GEORGIA",2020,7,0
"MARYLAND",2020,7,1
"NORTH CAROLINA",2020,7,0
"SOUTH CAROLINA",2020,7,0
"VIRGINIA",2020,7,0
"WEST VIRGINIA",2020,7,0
"EAST SOUTH CENTRAL",2020,7,0
"ALABAMA",2020,7,0
"KENTUCKY",2020,7,0
"MISSISSIPPI",2020,7,0
"TENNESSEE",2020,7,0
"WEST SOUTH CENTRAL",2020,7,0
"ARKANSAS",2020,7,0
"LOUISIANA",2020,7,0
"OKLAHOMA",2020,7,0
"TEXAS",2020,7,0
"MOUNTAIN",2020,7,0
"ARIZONA",2020,7,0
"COLORADO",2020,7,0
"IDAHO",2020,7,0
"MONTANA",2020,7,0
"NEVADA",2020,7,0
"NEW MEXICO",2020,7,0
"UTAH",2020,7,0
"WYOMING",2020,7,0
"PACIFIC",2020,7,0
"ALASKA",2020,7,0
"CALIFORNIA",2020,7,0
"HAWAII",2020,7,0
"OREGON",2020,7,0
"WASHINGTON",2020,7,0
"US TERRITORIES",2020,7,0
"AMERICAN SAMOA",2020,7,0
"NORTHERN MARIANA ISLANDS",2020,7,0
"GUAM",2020,7,0
"PUERTO RICO",2020,7,0
"U.S. VIRGIN ISLANDS",2020,7,0
"NON-US RESIDENTS",2020,7,0
"TOTAL",2020,7,1
"US RESIDENTS",2020,8,1
"NEW ENGLAND",2020,8,0
"CONNECTICUT",2020,8,0
"MAINE",2020,8,0
"MASSACHUSETTS",2020,8,0
"NEW HAMPSHIRE",2020,8,0
"RHODE ISLAND",2020,8,0
"VERMONT",2020,8,0
"MIDDLE ATLANTIC",2020,8,0
"NEW JERSEY",2020,8,0
"NEW YORK",2020,8,0
"NEW YORK CITY",2020,8,0
"PENNSYLVANIA",2020,8,0
"EAST NORTH CENTRAL",2020,8,0
"ILLINOIS",2020,8,0
"INDIANA",2020,8,0
"MICHIGAN",2020,8,0
"OHIO",2020,8,0
"WISCONSIN",2020,8,0
"WEST NORTH CENTRAL",2020,8,0
"IOWA",2020,8,0
"KANSAS",2020,8,0
"MINNESOTA",2020,8,0
"MISSOURI",2020,8,0
"NEBRASKA",2020,8,0
"NORTH DAKOTA",2020,8,0
"SOUTH DAKOTA",2020,8,0
"SOUTH ATLANTIC",2020,8,0
"DELAWARE",2020,8,0
"DISTRICT OF COLUMBIA",2020,8,0
"FLORIDA",2020,8,0
"GEORGIA",2020,8,0
"MARYLAND",2020,8,0
"NORTH CAROLINA",2020,8,0
"SOUTH CAROLINA",2020,8,0
"VIRGINIA",2020,8,0
"WEST VIRGINIA",2020,8,0
"EAST SOUTH CENTRAL",2020,8,0
"ALABAMA",2020,8,0
"KENTUCKY",2020,8,0
"MISSISSIPPI",2020,8,0
"TENNESSEE",2020,8,0
"WEST SOUTH CENTRAL",2020,8,1
"ARKANSAS",2020,8,0
"LOUISIANA",2020,8,0
"OKLAHOMA",2020,8,0
"TEXAS",2020,8,1
"MOUNTAIN",2020,8,0
"ARIZONA",2020,8,0
"COLORADO",2020,8,0
"IDAHO",2020,8,0
"MONTANA",2020,8,0
"NEVADA",2020,8,0
"NEW MEXICO",2020,8,0
"UTAH",2020,8,0
"WYOMING",2020,8,0
"PACIFIC",2020,8,0
"ALASKA",2020,8,0
"CALIFORNIA",2020,8,0
"HAWAII",2020,8,0
"OREGON",2020,8,0
"WASHINGTON",2020,8,0
"US TERRITORIES",2020,8,0
"AMERICAN SAMOA",2020,8,0
"NORTHERN MARIANA ISLANDS",2020,8,0
"GUAM",2020,8,0
"PUERTO RICO",2020,8,0
"U.S. VIRGIN ISLANDS",2020,8,0
"NON-US RESIDENTS",2020,8,0
"TOTAL",2020,8,1
"US RESIDENTS",2020,9,0
"NEW ENGLAND",2020,9,0
"CONNECTICUT",2020,9,0
"MAINE",2020,9,0
"MASSACHUSETTS",2020,9,0
"NEW HAMPSHIRE",2020,9,0
"RHODE ISLAND",2020,9,0
"VERMONT",2020,9,0
"MIDDLE ATLANTIC",2020,9,0
"NEW JERSEY",2020,9,0
"NEW YORK",2020,9,0
"NEW YORK CITY",2020,9,0
"PENNSYLVANIA",2020,9,0
"EAST NORTH CENTRAL",2020,9,0
"ILLINOIS",2020,9,0
"INDIANA",2020,9,0
"MICHIGAN",2020,9,0
"OHIO",2020,9,0
"WISCONSIN",2020,9,0
"WEST NORTH CENTRAL",2020,9,0
"IOWA",2020,9,0
"KANSAS",2020,9,0
"MINNESOTA",2020,9,0
"MISSOURI",2020,9,0
"NEBRASKA",2020,9,0
"NORTH DAKOTA",2020,9,0
"SOUTH DAKOTA",2020,9,0
"SOUTH ATLANTIC",2020,9,0
"DELAWARE",2020,9,0
"DISTRICT OF COLUMBIA",2020,9,0
"FLORIDA",2020,9,0
"GEORGIA",2020,9,0
"MARYLAND",2020,9,0
"NORTH CAROLINA",2020,9,0
"SOUTH CAROLINA",2020,9,0
"VIRGINIA",2020,9,0
"WEST VIRGINIA",2020,9,0
"EAST SOUTH CENTRAL",2020,9,0
"ALABAMA",2020,9,0
"KENTUCKY",2020,9,0
"MISSISSIPPI",2020,9,0
"TENNESSEE",2020,9,0
"WEST SOUTH CENTRAL",2020,9,0
"ARKANSAS",2020,9,0
"LOUISIANA",2020,9,0
"OKLAHOMA",2020,9,0
"TEXAS",2020,9,0
"MOUNTAIN",2020,9,0
"ARIZONA",2020,9,0
"COLORADO",2020,9,0
"IDAHO",2020,9,0
"MONTANA",2020,9,0
"NEVADA",2020,9,0
"NEW MEXICO",2020,9,0
"UTAH",2020,9,0
"WYOMING",2020,9,0
"PACIFIC",2020,9,0
"ALASKA",2020,9,0
"CALIFORNIA",2020,9,0
"HAWAII",2020,9,0
"OREGON",2020,9,0
"WASHINGTON",2020,9,0
"US TERRITORIES",2020,9,0
"AMERICAN SAMOA",2020,9,0
"NORTHERN MARIANA ISLANDS",2020,9,0
"GUAM",2020,9,0
"PUERTO RICO",2020,9,0
"U.S. VIRGIN ISLANDS",2020,9,0
"NON-US RESIDENTS",2020,9,0
"TOTAL",2020,9,0
"US RESIDENTS",2020,10,0
"NEW ENGLAND",2020,10,0
"CONNECTICUT",2020,10,0
"MAINE",2020,10,0
"MASSACHUSETTS",2020,10,0
"NEW HAMPSHIRE",2020,10,0
"RHODE ISLAND",2020,10,0
"VERMONT",2020,10,0
"MIDDLE ATLANTIC",2020,10,0
"NEW JERSEY",2020,10,0
"NEW YORK",2020,10,0
"NEW YORK CITY",2020,10,0
"PENNSYLVANIA",2020,10,0
"EAST NORTH CENTRAL",2020,10,0
"ILLINOIS",2020,10,0
"INDIANA",2020,10,0
"MICHIGAN",2020,10,0
"OHIO",2020,10,0
"WISCONSIN",2020,10,0
"WEST NORTH CENTRAL",2020,10,0
"IOWA",2020,10,0
"KANSAS",2020,10,0
"MINNESOTA",2020,10,0
"MISSOURI",2020,10,0
"NEBRASKA",2020,10,0
"NORTH DAKOTA",2020,10,0
"SOUTH DAKOTA",2020,10,0
"SOUTH ATLANTIC",2020,10,0
"DELAWARE",2020,10,0
"DISTRICT OF COLUMBIA",2020,10,0
"FLORIDA",2020,10,0
"GEORGIA",2020,10,0
"MARYLAND",2020,10,0
"NORTH CAROLINA",2020,10,0
"SOUTH CAROLINA",2020,10,0
"VIRGINIA",2020,10,0
"WEST VIRGINIA",2020,10,0
"EAST SOUTH CENTRAL",2020,10,0
"ALABAMA",2020,10,0
"KENTUCKY",2020,10,0
"MISSISSIPPI",2020,10,0
"TENNESSEE",2020,10,0
"WEST SOUTH CENTRAL",2020,10,0
"ARKANSAS",2020,10,0
"LOUISIANA",2020,10,0
"OKLAHOMA",2020,10,0
"TEXAS",2020,10,0
"MOUNTAIN",2020,10,0
"ARIZONA",2020,10,0
"COLORADO",2020,10,0
"IDAHO",2020,10,0
"MONTANA",2020,10,0
"NEVADA",2020,10,0
"NEW MEXICO",2020,10,0
"UTAH",2020,10,0
"WYOMING",2020,10,0
"PACIFIC",2020,10,0
"ALASKA",2020,10,0
"CALIFORNIA",2020,10,0
"HAWAII",2020,10,0
"OREGON",2020,10,0
"WASHINGTON",2020,10,0
"US TERRITORIES",2020,10,0
"AMERICAN SAMOA",2020,10,0
"NORTHERN MARIANA ISLANDS",2020,10,0
"GUAM",2020,10,0
"PUERTO RICO",2020,10,0
"U.S. VIRGIN ISLANDS",2020,10,0
"NON-US RESIDENTS",2020,10,0
"TOTAL",2020,10,0
"US RESIDENTS",2020,11,0
"NEW ENGLAND",2020,11,0
"CONNECTICUT",2020,11,0
"MAINE",2020,11,0
"MASSACHUSETTS",2020,11,0
"NEW HAMPSHIRE",2020,11,0
"RHODE ISLAND",2020,11,0
"VERMONT",2020,11,0
"MIDDLE ATLANTIC",2020,11,0
"NEW JERSEY",2020,11,0
"NEW YORK",2020,11,0
"NEW YORK CITY",2020,11,0
"PENNSYLVANIA",2020,11,0
"EAST NORTH CENTRAL",2020,11,0
"ILLINOIS",2020,11,0
"INDIANA",2020,11,0
"MICHIGAN",2020,11,0
"OHIO",2020,11,0
"WISCONSIN",2020,11,0
"WEST NORTH CENTRAL",2020,11,0
"IOWA",2020,11,0
"KANSAS",2020,11,0
"MINNESOTA",2020,11,0
"MISSOURI",2020,11,0
"NEBRASKA",2020,11,0
"NORTH DAKOTA",2020,11,0
"SOUTH DAKOTA",2020,11,0
"SOUTH ATLANTIC",2020,11,0
"DELAWARE",2020,11,0
"DISTRICT OF COLUMBIA",2020,11,0
"FLORIDA",2020,11,0
"GEORGIA",2020,11,0
"MARYLAND",2020,11,0
"NORTH CAROLINA",2020,11,0
"SOUTH CAROLINA",2020,11,0
"VIRGINIA",2020,11,0
"WEST VIRGINIA",2020,11,0
"EAST SOUTH CENTRAL",2020,11,0
"ALABAMA",2020,11,0
"KENTUCKY",2020,11,0
"MISSISSIPPI",2020,11,0
"TENNESSEE",2020,11,0
"WEST SOUTH CENTRAL",2020,11,0
"ARKANSAS",2020,11,0
"LOUISIANA",2020,11,0
"OKLAHOMA",2020,11,0
"TEXAS",2020,11,0
"MOUNTAIN",2020,11,0
"ARIZONA",2020,11,0
"COLORADO",2020,11,0
"IDAHO",2020,11,0
"MONTANA",2020,11,0
"NEVADA",2020,11,0
"NEW MEXICO",2020,11,0
"UTAH",2020,11,0
"WYOMING",2020,11,0
"PACIFIC",2020,11,0
"ALASKA",2020,11,0
"CALIFORNIA",2020,11,0
"HAWAII",2020,11,0
"OREGON",2020,11,0
"WASHINGTON",2020,11,0
"US TERRITORIES",2020,11,0
"AMERICAN SAMOA",2020,11,0
"NORTHERN MARIANA ISLANDS",2020,11,0
"GUAM",2020,11,0
"PUERTO RICO",2020,11,0
"U.S. VIRGIN ISLANDS",2020,11,0
"NON-US RESIDENTS",2020,11,0
"TOTAL",2020,11,0
"US RESIDENTS",2020,12,3
"NEW ENGLAND",2020,12,0
"CONNECTICUT",2020,12,0
"MAINE",2020,12,0
"MASSACHUSETTS",2020,12,0
"NEW HAMPSHIRE",2020,12,0
"RHODE ISLAND",2020,12,0
"VERMONT",2020,12,0
"MIDDLE ATLANTIC",2020,12,0
"NEW JERSEY",2020,12,0
"NEW YORK",2020,12,0
"NEW YORK CITY",2020,12,0
"PENNSYLVANIA",2020,12,0
"EAST NORTH CENTRAL",2020,12,0
"ILLINOIS",2020,12,0
"INDIANA",2020,12,0
"MICHIGAN",2020,12,0
"OHIO",2020,12,0
"WISCONSIN",2020,12,0
"WEST NORTH CENTRAL",2020,12,0
"IOWA",2020,12,0
"KANSAS",2020,12,0
"MINNESOTA",2020,12,0
"MISSOURI",2020,12,0
"NEBRASKA",2020,12,0
"NORTH DAKOTA",2020,12,0
"SOUTH DAKOTA",2020,12,0
"SOUTH ATLANTIC",2020,12,0
"DELAWARE",2020,12,0
"DISTRICT OF COLUMBIA",2020,12,0
"FLORIDA",2020,12,0
"GEORGIA",2020,12,0
"MARYLAND",2020,12,0
"NORTH CAROLINA",2020,12,0
"SOUTH CAROLINA",2020,12,0
"VIRGINIA",2020,12,0
"WEST VIRGINIA",2020,12,0
"EAST SOUTH CENTRAL",2020,12,0
"ALABAMA",2020,12,0
"KENTUCKY",2020,12,0
"MISSISSIPPI",2020,12,0
"TENNESSEE",2020,12,0
"WEST SOUTH CENTRAL",2020,12,2
"ARKANSAS",2020,12,0
"LOUISIANA",2020,12,0
"OKLAHOMA",2020,12,0
"TEXAS",2020,12,2
"MOUNTAIN",2020,12,1
"ARIZONA",2020,12,1
"COLORADO",2020,12,0
"IDAHO",2020,12,0
"MONTANA",2020,12,0
"NEVADA",2020,12,0
"NEW MEXICO",2020,12,0
"UTAH",2020,12,0
"WYOMING",2020,12,0
"PACIFIC",2020,12,0
"ALASKA",2020,12,0
"CALIFORNIA",2020,12,0
"HAWAII",2020,12,0
"OREGON",2020,12,0
"WASHINGTON",2020,12,0
"US TERRITORIES",2020,12,0
"AMERICAN SAMOA",2020,12,0
"NORTHERN MARIANA ISLANDS",2020,12,0
"GUAM",2020,12,0
"PUERTO RICO",2020,12,0
"U.S. VIRGIN ISLANDS",2020,12,0
"NON-US RESIDENTS",2020,12,0
"TOTAL",2020,12,3
"US RESIDENTS",2020,13,0
"NEW ENGLAND",2020,13,0
"CONNECTICUT",2020,13,0
"MAINE",2020,13,0
"MASSACHUSETTS",2020,13,0
"NEW HAMPSHIRE",2020,13,0
"RHODE ISLAND",2020,13,0
"VERMONT",2020,13,0
"MIDDLE ATLANTIC",2020,13,0
"NEW JERSEY",2020,13,0
"NEW YORK",2020,13,0
"NEW YORK CITY",2020,13,0
"PENNSYLVANIA",2020,13,0
"EAST NORTH CENTRAL",2020,13,0
"ILLINOIS",2020,13,0
"INDIANA",2020,13,0
"MICHIGAN",2020,13,0
"OHIO",2020,13,0
"WISCONSIN",2020,13,0
"WEST NORTH CENTRAL",2020,13,0
"IOWA",2020,13,0
"KANSAS",2020,13,0
"MINNESOTA",2020,13,0
"MISSOURI",2020,13,0
"NEBRASKA",2020,13,0
"NORTH DAKOTA",2020,13,0
"SOUTH DAKOTA",2020,13,0
"SOUTH ATLANTIC",2020,13,0
"DELAWARE",2020,13,0
"DISTRICT OF COLUMBIA",2020,13,0
"FLORIDA",2020,13,0
"GEORGIA",2020,13,0
"MARYLAND",2020,13,0
"NORTH CAROLINA",2020,13,0
"SOUTH CAROLINA",2020,13,0
"VIRGINIA",2020,13,0
"WEST VIRGINIA",2020,13,0
"EAST SOUTH CENTRAL",2020,13,0
"ALABAMA",2020,13,0
"KENTUCKY",2020,13,0
"MISSISSIPPI",2020,13,0
"TENNESSEE",2020,13,0
"WEST SOUTH CENTRAL",2020,13,0
"ARKANSAS",2020,13,0
"LOUISIANA",2020,13,0
"OKLAHOMA",2020,13,0
"TEXAS",2020,13,0
"MOUNTAIN",2020,13,0
"ARIZONA",2020,13,0
"COLORADO",2020,13,0
"IDAHO",2020,13,0
"MONTANA",2020,13,0
"NEVADA",2020,13,0
"NEW MEXICO",2020,13,0
"UTAH",2020,13,0
"WYOMING",2020,13,0
"PACIFIC",2020,13,0
"ALASKA",2020,13,0
"CALIFORNIA",2020,13,0
"HAWAII",2020,13,0
"OREGON",2020,13,0
"WASHINGTON",2020,13,0
"US TERRITORIES",2020,13,0
"AMERICAN SAMOA",2020,13,0
"NORTHERN MARIANA ISLANDS",2020,13,0
"GUAM",2020,13,0
"PUERTO RICO",2020,13,0
"U.S. VIRGIN ISLANDS",2020,13,0
"NON-US RESIDENTS",2020,13,0
"TOTAL",2020,13,0
"US RESIDENTS",2020,14,0
"NEW ENGLAND",2020,14,0
"CONNECTICUT",2020,14,0
"MAINE",2020,14,0
"MASSACHUSETTS",2020,14,0
"NEW HAMPSHIRE",2020,14,0
"RHODE ISLAND",2020,14,0
"VERMONT",2020,14,0
"MIDDLE ATLANTIC",2020,14,0
"NEW JERSEY",2020,14,0
"NEW YORK",2020,14,0
"NEW YORK CITY",2020,14,0
"PENNSYLVANIA",2020,14,0
"EAST NORTH CENTRAL",2020,14,0
"ILLINOIS",2020,14,0
"INDIANA",2020,14,0
"MICHIGAN",2020,14,0
"OHIO",2020,14,0
"WISCONSIN",2020,14,0
"WEST NORTH CENTRAL",2020,14,0
"IOWA",2020,14,0
"KANSAS",2020,14,0
"MINNESOTA",2020,14,0
"MISSOURI",2020,14,0
"NEBRASKA",2020,14,0
"NORTH DAKOTA",2020,14,0
"SOUTH DAKOTA",2020,14,0
"SOUTH ATLANTIC",2020,14,0
"DELAWARE",2020,14,0
